DATE,YEAR,MONTH,DISTRICT,LAT,LON,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
2017-02-28,2017,2,Rupandehi,27.57,83.47,0.38,93.3,5.05,36.66,17.95,2.59,25.62,12.59,13.04,16.28,2.33,4.2,0.88,3.33,3.06,4.65,0.97,3.67
2017-03-31,2017,3,Rupandehi,27.57,83.47,46.79,92.93,5.68,34.63,20.71,4.02,28.05,14.53,13.52,20.06,2.68,4.77,0.96,3.81,3.56,5.42,1.3,4.12
2017-04-30,2017,4,Rupandehi,27.57,83.47,64.12,92.64,7.48,30.82,27.01,7.77,34.42,20.25,14.17,26.95,2.72,4.4,1.12,3.28,3.67,5.42,1.65,3.76
2017-05-31,2017,5,Rupandehi,27.57,83.47,122.99,92.53,11.28,41.76,28.98,14.21,35.07,23.02,12.06,29.72,2.31,3.79,0.77,3.02,3.05,4.72,1.09,3.63
2017-06-30,2017,6,Rupandehi,27.57,83.47,200.56,92.17,15.26,54.72,29.59,19.01,34.58,24.74,9.84,30.3,2.27,3.88,0.79,3.08,2.98,4.47,1.23,3.25
2017-07-31,2017,7,Rupandehi,27.57,83.47,445.04,92.21,19.56,85.33,25.98,23.18,29.01,23.25,5.76,26.08,2.63,4.38,0.93,3.46,3.68,5.55,1.7,3.86
2017-08-31,2017,8,Rupandehi,27.57,83.47,502.33,92.32,19.92,89.84,25.44,23.5,27.93,23.26,4.68,25.35,2.41,3.96,1.0,2.96,3.38,4.81,1.69,3.12
2017-09-30,2017,9,Rupandehi,27.57,83.47,274.22,92.61,18.98,88.4,24.96,22.77,28.16,22.32,5.84,24.82,2.2,3.9,0.83,3.07,3.08,4.59,1.41,3.17
2017-10-31,2017,10,Rupandehi,27.57,83.47,33.94,92.92,13.96,72.35,23.01,17.46,27.54,19.37,8.17,22.02,1.82,3.03,0.64,2.39,2.47,3.85,0.9,2.95
2017-11-30,2017,11,Rupandehi,27.57,83.47,0.17,93.28,8.87,60.1,18.79,10.64,24.38,14.91,9.47,17.01,1.77,2.8,0.68,2.11,2.39,3.65,0.78,2.86
2017-12-31,2017,12,Rupandehi,27.57,83.47,0.17,93.44,6.08,48.2,16.38,5.01,22.77,12.58,10.19,13.77,1.82,3.09,0.77,2.32,2.45,3.67,0.98,2.69
2018-01-31,2018,1,Rupandehi,27.57,83.47,0.11,93.18,4.09,42.24,12.47,-0.16,19.97,7.34,12.63,10.13,2.06,3.73,0.8,2.93,2.69,4.2,0.96,3.26
2018-02-28,2018,2,Rupandehi,27.57,83.47,0.21,93.24,4.72,35.64,17.43,1.67,25.15,11.84,13.32,15.96,2.49,4.65,0.94,3.72,3.33,5.5,1.11,4.39
2018-03-31,2018,3,Rupandehi,27.57,83.47,0.54,92.93,4.71,25.39,22.84,1.66,31.05,15.98,15.08,22.42,2.87,4.91,1.1,3.82,3.84,5.8,1.33,4.47
2018-04-30,2018,4,Rupandehi,27.57,83.47,2.68,92.78,8.77,40.15,25.58,10.3,32.12,19.59,12.53,25.95,2.66,4.39,0.94,3.46,3.51,5.17,1.35,3.82
2018-05-31,2018,5,Rupandehi,27.57,83.47,5.76,92.53,11.97,49.44,27.26,15.19,33.29,21.59,11.7,27.8,2.61,4.18,1.21,2.96,3.5,5.18,1.77,3.41
2018-06-30,2018,6,Rupandehi,27.57,83.47,7.48,92.08,16.9,64.33,28.44,20.77,32.73,24.32,8.41,28.91,2.49,3.94,1.09,2.85,3.46,5.03,1.82,3.21
2018-07-31,2018,7,Rupandehi,27.57,83.47,17.94,92.03,19.71,85.04,26.15,23.3,29.07,23.52,5.55,26.13,2.62,4.37,1.05,3.32,3.76,5.49,1.9,3.6
2018-08-31,2018,8,Rupandehi,27.57,83.47,12.23,92.21,19.46,87.36,25.5,23.1,28.38,23.08,5.3,25.46,1.97,3.46,0.63,2.83,2.77,4.19,1.1,3.09
2018-09-30,2018,9,Rupandehi,27.57,83.47,3.76,92.67,18.26,87.47,24.49,22.13,27.93,21.75,6.18,24.4,2.42,4.26,0.94,3.32,3.38,4.94,1.6,3.34
2018-10-31,2018,10,Rupandehi,27.57,83.47,0.03,93.19,11.23,64.69,21.43,14.13,26.81,17.12,9.69,20.46,1.87,2.95,0.69,2.26,2.54,3.87,0.81,3.05
2018-11-30,2018,11,Rupandehi,27.57,83.47,0.02,93.35,7.89,55.5,18.42,9.17,24.6,14.11,10.49,16.8,1.95,3.31,0.73,2.58,2.67,4.03,0.88,3.14
2018-12-31,2018,12,Rupandehi,27.57,83.47,0.0,93.45,5.33,47.56,14.52,3.24,21.15,10.43,10.72,12.51,1.86,3.22,0.7,2.52,2.47,3.87,0.81,3.07
2019-01-31,2019,1,Rupandehi,27.57,83.47,0.96,93.52,4.98,47.69,13.72,2.46,20.48,9.35,11.13,12.11,2.11,3.6,0.82,2.77,2.87,4.49,1.02,3.47
2019-02-28,2019,2,Rupandehi,27.57,83.47,3.25,93.31,6.16,50.37,16.11,5.24,23.1,11.35,11.75,15.06,2.58,4.86,0.97,3.89,3.59,6.04,1.23,4.8
2019-03-31,2019,3,Rupandehi,27.57,83.47,0.78,93.07,6.36,40.27,20.12,5.81,27.71,14.16,13.55,19.67,2.83,5.04,0.98,4.07,3.87,5.84,1.22,4.63
2019-04-30,2019,4,Rupandehi,27.57,83.47,1.76,92.79,8.3,36.29,26.33,9.69,33.36,20.0,13.37,26.47,2.5,4.42,0.83,3.59,3.24,5.19,1.08,4.11
2019-05-31,2019,5,Rupandehi,27.57,83.47,3.17,92.46,9.02,33.42,29.04,10.62,36.33,21.94,14.39,29.47,2.9,4.87,1.07,3.79,3.97,6.26,1.52,4.74
2019-06-30,2019,6,Rupandehi,27.57,83.47,6.57,92.22,14.79,52.09,29.85,18.46,35.37,24.57,10.79,30.71,2.49,4.01,1.02,2.99,3.32,5.01,1.52,3.49
2019-07-31,2019,7,Rupandehi,27.57,83.47,17.08,92.09,19.89,84.2,26.55,23.44,29.5,23.93,5.57,26.71,2.79,4.77,1.03,3.74,3.86,5.75,1.82,3.93
2019-08-31,2019,8,Rupandehi,27.57,83.47,7.35,92.29,19.85,85.9,26.13,23.45,29.08,23.51,5.57,26.13,2.16,3.73,0.62,3.11,2.93,4.4,1.05,3.36
2019-09-30,2019,9,Rupandehi,27.57,83.47,12.67,92.76,18.14,88.58,24.14,21.98,26.88,21.91,4.97,24.0,2.25,3.84,1.01,2.84,3.25,4.65,1.82,2.82
2019-10-31,2019,10,Rupandehi,27.57,83.47,1.41,93.21,14.34,85.27,21.01,18.25,24.71,18.3,6.42,20.47,1.63,3.08,0.46,2.61,2.14,3.43,0.63,2.79
2019-11-30,2019,11,Rupandehi,27.57,83.47,0.15,93.33,9.92,69.73,18.37,12.35,23.46,14.91,8.54,16.65,1.58,2.69,0.66,2.03,2.06,3.18,0.8,2.38
2019-12-31,2019,12,Rupandehi,27.57,83.47,1.08,93.55,6.18,62.47,12.64,5.19,18.46,9.21,9.25,10.46,1.77,3.33,0.62,2.71,2.35,3.77,0.75,3.02
1981-01-31,1981,1,Salyan,28.4,82.1,73.61,89.53,5.06,57.92,10.35,2.02,16.32,6.33,9.99,8.21,2.0,3.52,0.76,2.76,2.48,3.86,1.02,2.84
1981-02-28,1981,2,Salyan,28.4,82.1,7.84,89.36,5.11,46.9,13.75,2.19,21.01,8.66,12.35,11.84,2.52,4.53,1.07,3.46,3.18,4.96,1.35,3.61
1981-03-31,1981,3,Salyan,28.4,82.1,32.06,89.28,5.89,41.96,17.53,4.16,24.69,11.56,13.13,16.99,2.6,4.46,0.96,3.5,3.29,4.99,1.28,3.71
1981-04-30,1981,4,Salyan,28.4,82.1,29.88,88.98,6.04,31.34,22.68,4.41,30.58,15.38,15.2,22.49,2.91,5.01,1.0,4.01,3.59,5.29,1.3,4.0
1981-05-31,1981,5,Salyan,28.4,82.1,102.17,88.74,8.99,37.92,26.16,10.28,33.01,19.3,13.71,26.87,2.69,4.7,0.95,3.75,3.31,5.03,1.21,3.83
1981-06-30,1981,6,Salyan,28.4,82.1,153.58,88.36,10.86,42.67,27.63,11.93,34.02,21.46,12.55,28.25,3.06,5.35,1.23,4.12,3.83,5.64,1.79,3.85
1981-07-31,1981,7,Salyan,28.4,82.1,490.54,88.38,17.94,82.81,24.36,21.08,27.93,21.39,6.54,24.73,2.48,4.4,0.91,3.49,3.23,4.91,1.53,3.38
1981-08-31,1981,8,Salyan,28.4,82.1,283.53,88.42,18.22,88.54,23.49,21.33,26.63,20.83,5.8,23.63,2.42,4.34,0.95,3.39,3.26,4.75,1.63,3.12
1981-09-30,1981,9,Salyan,28.4,82.1,182.8,88.93,15.82,83.43,22.24,19.09,25.92,19.16,6.76,22.04,2.04,3.57,0.68,2.89,2.69,3.95,1.09,2.85
1981-10-31,1981,10,Salyan,28.4,82.1,8.12,89.24,9.22,61.21,18.52,10.54,24.05,14.46,9.59,16.55,2.14,3.58,0.99,2.59,2.67,3.82,1.28,2.54
1981-11-30,1981,11,Salyan,28.4,82.1,44.89,89.4,6.89,57.62,14.77,5.99,20.65,10.91,9.74,12.5,1.93,3.12,0.75,2.38,2.39,3.39,0.96,2.43
1981-12-31,1981,12,Salyan,28.4,82.1,2.95,89.67,4.32,45.67,11.47,-0.22,18.1,7.31,10.79,8.36,2.0,3.69,0.7,3.0,2.47,3.85,0.91,2.94
1982-01-31,1982,1,Salyan,28.4,82.1,66.45,89.57,4.66,49.24,11.61,0.78,18.21,7.23,10.98,9.39,2.12,3.72,0.75,2.97,2.68,4.1,0.97,3.13
1982-02-28,1982,2,Salyan,28.4,82.1,48.11,89.29,5.05,52.7,11.69,1.81,18.43,6.87,11.56,10.36,2.37,4.26,1.08,3.18,3.02,4.56,1.41,3.14
1982-03-31,1982,3,Salyan,28.4,82.1,52.02,89.21,6.42,50.57,16.09,5.26,23.0,10.53,12.46,15.61,2.69,4.69,1.03,3.66,3.42,5.11,1.37,3.74
1982-04-30,1982,4,Salyan,28.4,82.1,21.55,88.92,6.95,36.52,22.39,6.55,29.78,15.6,14.18,22.4,3.25,5.59,1.32,4.28,4.17,6.23,1.81,4.41
1982-05-31,1982,5,Salyan,28.4,82.1,34.28,88.92,8.32,36.48,25.46,9.09,32.53,18.8,13.73,26.33,3.26,5.97,1.28,4.69,4.08,6.53,1.77,4.76
1982-06-30,1982,6,Salyan,28.4,82.1,179.14,88.4,12.01,47.4,27.17,14.41,32.96,21.47,11.49,28.09,2.65,4.8,0.86,3.94,3.22,4.98,1.18,3.8
1982-07-31,1982,7,Salyan,28.4,82.1,279.44,88.36,15.16,62.41,26.73,18.18,31.34,22.59,8.75,27.71,2.62,4.97,0.78,4.19,3.29,5.23,1.3,3.93
1982-08-31,1982,8,Salyan,28.4,82.1,254.33,88.48,17.54,82.55,24.03,20.69,27.33,21.26,6.07,24.16,2.02,3.66,0.67,2.99,2.62,4.05,1.07,2.99
1982-09-30,1982,9,Salyan,28.4,82.1,153.76,88.85,14.55,77.57,21.9,17.47,26.12,18.59,7.53,21.25,2.17,3.83,0.84,3.0,2.81,4.3,1.25,3.05
1982-10-31,1982,10,Salyan,28.4,82.1,4.12,89.41,9.88,62.5,19.33,11.67,24.93,15.13,9.8,18.15,2.1,3.4,0.89,2.51,2.6,3.54,1.16,2.39
1982-11-30,1982,11,Salyan,28.4,82.1,10.47,89.46,6.13,50.72,15.06,4.56,21.5,10.99,10.51,13.02,2.09,3.64,0.75,2.89,2.6,3.86,0.96,2.9
1982-12-31,1982,12,Salyan,28.4,82.1,18.23,89.51,3.99,40.61,12.17,-1.16,19.41,7.92,11.49,9.48,2.41,4.5,1.04,3.46,3.13,4.97,1.42,3.55
1983-01-31,1983,1,Salyan,28.4,82.1,10.37,89.58,3.58,41.23,10.33,-2.64,17.3,5.93,11.38,8.09,2.18,4.09,0.79,3.31,2.67,4.14,1.04,3.1
1983-02-28,1983,2,Salyan,28.4,82.1,5.85,89.35,3.41,33.98,12.08,-3.34,19.68,6.63,13.05,10.53,2.56,4.65,1.05,3.6,3.2,4.86,1.32,3.54
1983-03-31,1983,3,Salyan,28.4,82.1,4.47,89.14,3.86,26.59,17.96,-1.95,26.32,11.3,15.02,17.4,3.4,6.22,1.54,4.67,4.41,6.81,2.08,4.73
1983-04-30,1983,4,Salyan,28.4,82.1,20.61,88.98,5.37,30.08,21.79,2.6,29.38,15.13,14.26,22.3,3.33,6.12,1.38,4.74,4.2,6.47,1.87,4.6
1983-05-31,1983,5,Salyan,28.4,82.1,34.19,88.8,7.55,31.47,26.41,7.59,33.44,19.26,14.18,27.66,2.94,5.49,0.85,4.64,3.53,5.66,0.99,4.67
1983-06-30,1983,6,Salyan,28.4,82.1,85.41,88.52,9.06,34.94,28.2,9.56,34.8,21.5,13.29,29.24,3.13,5.69,1.11,4.58,3.85,5.98,1.51,4.46
1983-07-31,1983,7,Salyan,28.4,82.1,163.27,88.5,15.55,62.14,27.07,18.7,32.04,22.89,9.15,28.51,2.51,4.81,0.75,4.07,3.0,4.81,1.24,3.58
1983-08-31,1983,8,Salyan,28.4,82.1,217.73,88.62,17.22,78.3,24.66,20.48,28.58,21.48,7.1,25.15,2.27,4.2,0.74,3.46,3.0,4.54,1.27,3.27
1983-09-30,1983,9,Salyan,28.4,82.1,376.2,88.82,16.46,84.86,22.61,19.76,26.0,19.95,6.05,22.51,2.21,3.86,0.93,2.93,2.99,4.42,1.56,2.86
1983-10-31,1983,10,Salyan,28.4,82.1,100.68,89.16,11.88,74.99,19.08,14.22,23.48,15.8,7.67,18.01,1.94,3.14,0.7,2.45,2.45,3.5,0.91,2.59
1983-11-30,1983,11,Salyan,28.4,82.1,0.0,89.6,6.78,57.43,14.78,6.1,20.75,10.89,9.86,12.3,1.92,2.98,0.75,2.23,2.36,3.08,0.93,2.15
1983-12-31,1983,12,Salyan,28.4,82.1,25.84,89.54,4.59,49.1,11.43,0.64,17.78,7.49,10.29,8.44,2.02,3.43,0.9,2.53,2.54,3.67,1.17,2.5
1984-01-31,1984,1,Salyan,28.4,82.1,8.65,89.36,3.8,44.5,9.98,-1.93,16.99,5.62,11.37,7.37,2.25,4.02,0.97,3.04,2.84,4.4,1.26,3.13
1984-02-29,1984,2,Salyan,28.4,82.1,46.45,89.32,4.05,40.38,12.19,-1.37,19.94,6.56,13.39,10.38,2.59,4.5,1.2,3.3,3.3,4.76,1.63,3.13
1984-03-31,1984,3,Salyan,28.4,82.1,3.36,89.1,4.94,31.64,19.04,1.65,27.42,12.34,15.08,17.82,3.11,5.46,1.4,4.06,3.95,5.91,1.81,4.09
1984-04-30,1984,4,Salyan,28.4,82.1,9.7,88.87,5.31,25.17,24.07,2.66,32.17,16.5,15.67,24.41,3.36,5.79,1.48,4.31,4.29,6.45,1.96,4.49
1984-05-31,1984,5,Salyan,28.4,82.1,21.77,88.52,6.73,25.39,27.98,4.56,35.72,20.18,15.54,28.92,3.17,5.58,1.23,4.35,3.85,5.69,1.55,4.14
1984-06-30,1984,6,Salyan,28.4,82.1,223.52,88.25,15.11,61.37,26.65,18.27,31.51,22.22,9.29,27.97,2.37,4.41,0.61,3.8,2.86,4.51,0.96,3.55
1984-07-31,1984,7,Salyan,28.4,82.1,210.08,88.41,16.55,75.86,24.53,19.81,28.69,20.93,7.76,25.41,2.5,4.53,0.79,3.74,3.13,4.75,1.36,3.39
1984-08-31,1984,8,Salyan,28.4,82.1,237.74,88.48,16.84,76.96,24.57,20.1,28.46,21.38,7.08,25.0,2.11,4.0,0.6,3.4,2.72,4.33,1.02,3.31
1984-09-30,1984,9,Salyan,28.4,82.1,126.11,88.86,14.76,81.42,21.42,17.85,25.56,18.33,7.23,21.25,2.42,4.21,1.03,3.17,3.21,4.57,1.7,2.87
1984-10-31,1984,10,Salyan,28.4,82.1,20.57,89.2,9.04,54.73,19.88,10.13,25.87,15.31,10.56,18.52,2.07,3.3,0.8,2.49,2.57,3.52,1.04,2.48
1984-11-30,1984,11,Salyan,28.4,82.1,3.5,89.56,4.75,39.84,15.0,1.33,22.15,10.39,11.77,12.66,2.16,3.6,0.74,2.85,2.63,3.59,0.92,2.67
1984-12-31,1984,12,Salyan,28.4,82.1,5.25,89.32,3.62,35.46,12.58,-2.7,20.27,7.92,12.34,9.88,2.41,4.35,1.1,3.25,3.07,4.67,1.44,3.23
1985-01-31,1985,1,Salyan,28.4,82.1,27.74,89.49,3.91,43.18,10.95,-1.85,17.89,6.38,11.51,8.94,2.13,3.72,0.97,2.75,2.68,4.01,1.23,2.78
1985-02-28,1985,2,Salyan,28.4,82.1,0.63,88.92,2.61,24.63,13.34,-6.63,22.03,7.5,14.53,11.16,2.85,5.22,1.17,4.06,3.47,5.38,1.45,3.93
1985-03-31,1985,3,Salyan,28.4,82.1,0.18,89.01,2.98,17.2,20.53,-5.3,29.65,13.04,16.6,19.57,3.55,6.69,1.6,5.09,4.54,7.29,2.07,5.22
1985-04-30,1985,4,Salyan,28.4,82.1,18.89,88.76,4.96,23.35,24.55,1.63,32.76,16.86,15.89,24.99,3.68,6.69,1.48,5.21,4.69,7.16,2.11,5.05
1985-05-31,1985,5,Salyan,28.4,82.1,45.95,88.62,6.11,24.23,27.21,4.04,34.78,19.35,15.43,28.01,3.16,5.66,1.12,4.54,3.85,5.94,1.44,4.5
1985-06-30,1985,6,Salyan,28.4,82.1,158.95,88.23,11.19,42.43,28.02,13.19,34.07,22.05,12.02,29.24,2.89,5.24,1.07,4.18,3.51,5.5,1.47,4.03
1985-07-31,1985,7,Salyan,28.4,82.1,228.27,88.5,15.9,72.57,24.73,19.17,29.01,21.16,7.85,25.71,2.68,4.63,0.98,3.65,3.39,4.96,1.67,3.29
1985-08-31,1985,8,Salyan,28.4,82.1,156.8,88.5,17.29,79.73,24.4,20.52,28.25,21.31,6.95,24.95,2.21,4.02,0.71,3.31,2.82,4.22,1.18,3.05
1985-09-30,1985,9,Salyan,28.4,82.1,263.83,88.81,15.56,82.87,22.09,18.85,25.76,19.27,6.49,22.15,2.34,4.09,0.96,3.13,3.19,4.67,1.58,3.09
1985-10-31,1985,10,Salyan,28.4,82.1,136.33,89.26,12.0,79.15,18.52,14.57,22.6,15.46,7.14,17.53,1.78,3.14,0.56,2.58,2.23,3.33,0.79,2.55
1985-11-30,1985,11,Salyan,28.4,82.1,0.0,89.42,7.33,63.56,14.32,7.08,20.09,10.62,9.47,12.01,1.98,3.42,0.81,2.61,2.42,3.52,1.02,2.5
1985-12-31,1985,12,Salyan,28.4,82.1,22.12,89.49,5.62,55.54,12.48,3.39,18.85,8.66,10.2,10.02,2.23,3.94,1.03,2.91,2.9,4.27,1.41,2.87
1986-01-31,1986,1,Salyan,28.4,82.1,3.6,89.5,4.08,44.05,11.13,-1.01,18.02,6.82,11.2,8.44,2.12,3.71,0.86,2.84,2.65,3.97,1.15,2.81
1986-02-28,1986,2,Salyan,28.4,82.1,22.28,89.37,4.74,45.44,13.08,0.98,20.22,7.94,12.28,11.67,2.56,4.57,1.16,3.42,3.24,4.82,1.53,3.29
1986-03-31,1986,3,Salyan,28.4,82.1,8.8,89.13,4.86,33.63,17.99,1.43,26.13,11.37,14.76,17.43,3.15,5.48,1.42,4.07,4.03,5.97,1.9,4.07
1986-04-30,1986,4,Salyan,28.4,82.1,14.7,88.91,5.14,25.73,23.31,2.15,31.12,15.95,15.17,23.57,3.23,5.59,1.28,4.31,4.08,6.05,1.72,4.33
1986-05-31,1986,5,Salyan,28.4,82.1,22.54,88.74,5.55,23.74,25.87,2.66,33.35,18.06,15.28,26.83,3.09,5.5,1.04,4.46,3.72,5.62,1.37,4.25
1986-06-30,1986,6,Salyan,28.4,82.1,148.12,88.33,10.99,41.86,28.03,11.47,34.24,21.88,12.36,29.6,2.75,4.98,1.04,3.94,3.28,4.89,1.45,3.44
1986-07-31,1986,7,Salyan,28.4,82.1,300.54,88.47,16.5,77.14,24.25,19.74,28.0,21.11,6.89,24.78,2.69,4.83,0.98,3.85,3.51,5.36,1.65,3.71
1986-08-31,1986,8,Salyan,28.4,82.1,227.42,88.6,16.8,80.99,23.66,20.04,27.43,20.52,6.91,23.81,2.11,3.79,0.68,3.1,2.68,4.15,1.06,3.09
1986-09-30,1986,9,Salyan,28.4,82.1,118.65,88.95,13.75,72.37,22.35,16.92,26.82,18.76,8.06,22.31,1.96,3.41,0.64,2.77,2.49,3.79,0.94,2.85
1986-10-31,1986,10,Salyan,28.4,82.1,22.09,89.34,9.11,58.33,18.87,10.09,24.72,14.29,10.42,17.79,2.09,3.33,0.85,2.48,2.61,3.63,1.09,2.54
1986-11-30,1986,11,Salyan,28.4,82.1,0.74,89.48,4.71,37.7,15.73,1.21,22.87,11.05,11.82,13.16,2.2,3.65,0.81,2.85,2.72,3.78,1.04,2.74
1986-12-31,1986,12,Salyan,28.4,82.1,32.29,89.66,4.1,41.95,12.07,-0.96,18.89,7.84,11.05,9.65,2.05,3.49,0.79,2.7,2.54,3.74,0.99,2.74
1987-01-31,1987,1,Salyan,28.4,82.1,18.47,89.65,3.6,37.59,11.71,-2.63,19.05,6.95,12.11,9.12,2.11,3.82,0.69,3.13,2.56,3.96,0.87,3.09
1987-02-28,1987,2,Salyan,28.4,82.1,7.66,89.56,4.09,35.08,14.62,-0.85,22.2,9.19,13.01,13.1,2.53,4.6,1.05,3.55,3.12,4.84,1.33,3.51
1987-03-31,1987,3,Salyan,28.4,82.1,2.13,89.18,4.52,30.33,18.64,0.62,26.67,12.03,14.64,18.29,3.13,5.71,1.21,4.5,3.96,6.08,1.67,4.42
1987-04-30,1987,4,Salyan,28.4,82.1,2.96,89.0,4.28,20.63,23.84,-0.69,31.96,16.16,15.8,24.4,3.36,5.94,1.2,4.74,4.21,6.38,1.61,4.77
1987-05-31,1987,5,Salyan,28.4,82.1,61.76,88.98,7.23,33.45,25.03,7.13,32.06,18.38,13.68,25.83,3.3,5.8,1.53,4.27,4.15,6.23,2.17,4.06
1987-06-30,1987,6,Salyan,28.4,82.1,24.13,88.4,7.92,27.0,29.78,8.11,36.75,22.53,14.22,31.28,3.04,5.39,1.01,4.38,3.62,5.49,1.39,4.09
1987-07-31,1987,7,Salyan,28.4,82.1,184.23,88.38,14.97,59.77,27.14,17.99,32.23,22.63,9.6,28.56,2.41,4.57,0.58,3.99,2.81,4.56,0.8,3.75
1987-08-31,1987,8,Salyan,28.4,82.1,180.65,88.53,16.31,70.44,25.56,19.59,30.32,21.72,8.6,26.6,2.31,4.48,0.63,3.86,2.84,4.63,1.03,3.6
1987-09-30,1987,9,Salyan,28.4,82.1,100.0,88.89,14.71,71.7,23.49,17.68,28.18,19.8,8.39,23.63,1.86,3.69,0.37,3.32,2.25,3.75,0.59,3.16
1987-10-31,1987,10,Salyan,28.4,82.1,68.03,89.32,8.55,52.86,19.82,9.42,26.02,15.16,10.86,18.78,2.09,3.82,0.55,3.27,2.55,3.86,0.74,3.12
1987-11-30,1987,11,Salyan,28.4,82.1,0.0,89.44,4.06,30.73,16.39,-1.29,23.99,11.59,12.4,13.12,2.03,3.72,0.69,3.03,2.41,3.71,0.86,2.85
1987-12-31,1987,12,Salyan,28.4,82.1,12.77,89.7,3.32,30.94,13.59,-3.89,21.02,9.32,11.7,9.99,1.93,3.88,0.68,3.2,2.26,3.74,0.84,2.9
1988-01-31,1988,1,Salyan,28.4,82.1,80.05,89.49,3.74,37.85,12.2,-2.21,19.39,7.86,11.53,9.47,2.21,4.1,0.88,3.21,2.7,4.17,1.17,3.0
1988-02-29,1988,2,Salyan,28.4,82.1,10.47,89.32,4.07,34.3,14.91,-1.1,22.57,9.43,13.14,13.13,2.38,4.26,0.83,3.43,2.94,4.58,1.06,3.52
1988-03-31,1988,3,Salyan,28.4,82.1,30.01,89.03,4.89,33.4,18.28,1.25,26.44,11.68,14.76,17.81,3.19,5.68,1.4,4.28,4.1,6.28,1.82,4.46
1988-04-30,1988,4,Salyan,28.4,82.1,24.37,89.01,4.78,21.64,24.82,0.96,33.07,16.92,16.15,24.74,3.07,5.39,1.08,4.31,3.77,5.69,1.32,4.37
1988-05-31,1988,5,Salyan,28.4,82.1,33.66,88.61,6.18,23.57,27.96,4.26,35.73,19.96,15.78,28.57,3.09,5.59,1.02,4.57,3.72,5.79,1.34,4.45
1988-06-30,1988,6,Salyan,28.4,82.1,111.08,88.5,12.05,45.57,27.88,14.24,33.76,22.07,11.69,29.49,2.58,4.83,0.66,4.17,3.0,4.74,0.99,3.75
1988-07-31,1988,7,Salyan,28.4,82.1,569.55,88.49,18.05,84.19,24.2,21.19,27.65,21.38,6.27,24.69,2.57,4.59,1.02,3.57,3.35,5.08,1.78,3.3
1988-08-31,1988,8,Salyan,28.4,82.1,422.35,88.54,18.05,87.86,23.48,21.19,26.71,20.75,5.96,23.69,2.34,4.16,0.93,3.23,3.08,4.54,1.58,2.96
1988-09-30,1988,9,Salyan,28.4,82.1,50.55,88.85,16.74,84.94,22.84,19.99,26.53,19.84,6.69,22.79,2.12,3.8,0.81,3.0,2.8,4.16,1.3,2.87
1988-10-31,1988,10,Salyan,28.4,82.1,5.92,89.15,10.61,64.78,19.79,12.58,25.1,15.69,9.41,18.61,1.97,3.27,0.8,2.47,2.41,3.39,1.03,2.36
1988-11-30,1988,11,Salyan,28.4,82.1,0.0,89.59,6.06,47.36,15.99,4.56,22.62,11.45,11.17,13.86,2.05,3.16,0.76,2.4,2.55,3.47,0.97,2.5
1988-12-31,1988,12,Salyan,28.4,82.1,11.41,89.67,4.64,43.64,13.39,0.91,19.77,9.5,10.27,10.81,1.99,3.57,0.72,2.85,2.48,3.8,0.95,2.85
1989-01-31,1989,1,Salyan,28.4,82.1,33.85,89.33,3.48,39.81,10.29,-3.19,17.68,5.76,11.91,7.79,2.39,4.37,0.97,3.4,3.01,4.75,1.32,3.43
1989-02-28,1989,2,Salyan,28.4,82.1,11.94,89.27,3.53,34.43,12.7,-2.91,20.95,6.77,14.19,11.42,3.21,5.76,1.57,4.19,4.23,6.38,2.16,4.22
1989-03-31,1989,3,Salyan,28.4,82.1,11.58,89.14,4.32,29.84,17.95,-0.37,26.09,11.45,14.65,17.26,3.21,5.82,1.43,4.39,4.11,6.28,1.92,4.36
1989-04-30,1989,4,Salyan,28.4,82.1,0.75,88.8,3.28,16.17,23.4,-3.92,32.4,15.11,17.29,23.45,4.07,7.41,1.92,5.49,5.27,8.22,2.64,5.59
1989-05-31,1989,5,Salyan,28.4,82.1,16.41,88.65,6.0,22.74,27.68,2.92,35.55,19.86,15.69,28.8,3.37,6.02,1.33,4.69,4.14,6.22,1.8,4.42
1989-06-30,1989,6,Salyan,28.4,82.1,162.56,88.49,12.72,49.75,27.46,15.29,33.0,22.04,10.96,29.05,2.57,4.78,0.66,4.12,3.03,4.74,0.99,3.74
1989-07-31,1989,7,Salyan,28.4,82.1,246.56,88.5,16.7,74.83,24.97,19.93,29.17,21.32,7.85,25.9,2.65,4.88,0.86,4.02,3.27,5.18,1.35,3.83
1989-08-31,1989,8,Salyan,28.4,82.1,191.66,88.62,17.01,80.76,23.92,20.26,27.81,20.7,7.11,24.44,2.32,4.04,0.9,3.14,3.02,4.29,1.6,2.68
1989-09-30,1989,9,Salyan,28.4,82.1,92.92,88.83,15.72,77.94,23.26,19.01,27.52,19.79,7.73,23.53,2.02,3.81,0.57,3.24,2.58,4.12,0.91,3.21
1989-10-31,1989,10,Salyan,28.4,82.1,3.55,89.23,8.21,46.6,20.76,8.4,27.29,15.78,11.51,19.57,2.17,3.6,0.76,2.83,2.63,3.63,0.92,2.71
